mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	0	4.0	-1	4/4	1	0					firstMeasure	2
2	2	4	4.0	-1	4/4	1	0						3
3	3	8	4.0	-1	4/4	1	0						4
4	4	12	4.0	-1	4/4	1	0						5
5	5	16	4.0	-1	4/4	1	0						6
6	6	20	4.0	-1	4/4	1	0						7
7	7	24	4.0	-1	4/4	1	0						8
8	8	28	4.0	-1	4/4	1	0						9
9	9	32	13.0	-1	4/4	13/4	0						10
10	10	45	4.0	-1	4/4	1	0						11
11	11	49	4.0	-1	4/4	1	0						12
12	12	53	4.0	-1	4/4	1	0						13
13	13	57	4.0	-1	4/4	1	0			end		lastMeasure	-1
