mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
111	110	218	1.0	0	0	2/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
111	110	219	1.0	1/4	1/4	2/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
112	111	220	2.0	0	0	2/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
113	112	222	1.0	0	0	2/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
113	112	223	1.0	1/4	1/4	2/4	2	1		viio	V65	A	I		viio		vii	o						o	0	0	5, 2, -1		5	5
114	113	224	2.0	0	0	2/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
115	114	226	1.0	0	0	2/4	2	1		#viio7/ii		A	I		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
115	114	227	1.0	1/4	1/4	2/4	2	1		V65/ii		A	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
116	115	228	1.0	0	0	2/4	2	1		ii(4)		A	I		ii(4)		ii			4				m	0	0	2, 1, 3		2	2
116	115	229	1.0	1/4	1/4	2/4	2	1		ii		A	I		ii		ii							m	0	0	2, -1, 3		2	2
117	116	230	1.0	0	0	2/4	2	1		V(4)		A	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
117	116	231	1.0	1/4	1/4	2/4	2	1		V7		A	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
118	117	232	4.0	0	0	2/4	2	1		I}		A	I		I		I						}	M	0	0	0, 4, 1		0	0
118	117	233	0.0	1/4	1/4	2/4	2	1		|IAC		A	I									IAC			0	0				
119	118	234	0.0	0	0	2/4	2	1		{		A	I										{		0	0				
120	119	236	2.0	0	0	2/4	2	1		ii(+7)		A	I		ii(+7)		ii			+7				m	0	0	2, -1, 3	0	2	2
121	120	238	2.0	0	0	2/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
122	121	240	1.0	0	0	2/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
122	121	241	3.0	1/4	1/4	2/4	2	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
124	123	244	0.5	0	0	2/4	2	1		V2(4)		A	I		V2(4)		V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
124	123	489/2	0.5	1/8	1/8	2/4	2	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
124	123	245	1.0	1/4	1/4	2/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
125	124	246	1.0	0	0	2/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
125	124	247	0.5	1/4	1/4	2/4	2	1		V(64)		A	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
125	124	495/2	0.5	3/8	3/8	2/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
126	125	248	2.0	0	0	2/4	2	1		I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
126	125	249	0.0	1/4	1/4	2/4	2	1		{		A	I										{		0	0				
127	126	250	2.0	0	0	2/4	2	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
128	127	252	2.0	0	0	2/4	2	1		I6}		A	I		I6		I		6				}	M	0	0	4, 1, 0		0	4
129	128	254	2.0	0	0	2/4	2	1		I{		A	I		I		I						{	M	0	0	0, 4, 1		0	0
130	129	256	2.0	0	0	2/4	2	1		ii(+7)		A	I		ii(+7)		ii			+7				m	0	0	2, -1, 3	0	2	2
131	130	258	2.0	0	0	2/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
132	131	260	1.0	0	0	2/4	2	1		IV		A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
132	131	261	3.0	1/4	1/4	2/4	2	1		ii6		A	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
134	133	264	1.0	0	0	2/4	2	1		V2		A	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
134	133	265	0.5	1/4	1/4	2/4	2	1		I6		A	I		I6		I		6					M	0	0	4, 1, 0		0	4
134	133	531/2	0.5	3/8	3/8	2/4	2	1		I		A	I		I		I							M	0	0	0, 4, 1		0	0
135	134	266	1.0	0	0	2/4	2	1		IV	ii6	A	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
135	134	267	0.5	1/4	1/4	2/4	2	1		V(4)		A	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
135	134	535/2	0.5	3/8	3/8	2/4	2	1		V		A	I		V		V							M	0	0	1, 5, 2		1	1
136	135			0	0	2/4	2	1	1	I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
137	135	268	2.0	0	0	2/4	2	1	2	I|PAC}		A	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
