mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	name	octave	chord_id
1	1	0	0	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	46	Bb2	2	3
1	1	0	0	2.0	0	0	3/4	1	1	1/2		1/2	1		2	74	D5	5	0
1	1	0	0	2.0	0	0	3/4	1	1	1/2		1/2	1		-1	77	F5	5	0
1	1	1	1	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-2	58	Bb3	3	4
1	1	2	2	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		0	72	C5	5	1
1	1	2	2	0.5	1/2	1/2	3/4	1	1	1/8		1/8	1		-3	75	Eb5	5	1
1	1	5/2	5/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		-2	70	Bb4	4	2
1	1	5/2	5/2	0.5	5/8	5/8	3/4	1	1	1/8		1/8	1		2	74	D5	5	2
2	2	3	3	2.0	0	0	3/4	1	1	1/2		1/2	1		-2	70	Bb4	4	5
2	2	3	3	2.0	0	0	3/4	1	1	1/2		1/2	1		2	74	D5	5	5
2	2	4	4	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-1	41	F2	2	10
2	2	5	5	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		-1	53	F3	3	11
2	2	5	5	0.25	1/2	1/2	3/4	1	1	1/16		1/16	1		-1	77	F5	5	6
2	2	21/4	21/4	0.25	9/16	9/16	3/4	1	1	1/16		1/16	1		-3	75	Eb5	5	7
2	2	11/2	11/2	0.25	5/8	5/8	3/4	1	1	1/16		1/16	1		2	74	D5	5	8
2	2	23/4	23/4	0.25	11/16	11/16	3/4	1	1	1/16		1/16	1		0	72	C5	5	9
3	3	6	6	1.0	0	0	3/4	2	1	1/4		1/4	1		-2	46	Bb2	2	16
3	3	6	6	0.75	0	0	3/4	1	1	3/16		1/8	3/2		2	74	D5	5	12
3	3	27/4	27/4	0.25	3/16	3/16	3/4	1	1	1/16		1/16	1		-2	70	Bb4	4	13
3	3	7	7	1.0	1/4	1/4	3/4	2	1	1/4		1/4	1		-3	51	Eb3	3	17
3	3	7	7	1.0	1/4	1/4	3/4	1	1	1/4		1/4	1		1	79	G5	5	14
3	3	8	8	1.0	1/2	1/2	3/4	2	1	1/4		1/4	1		2	50	D3	3	18
3	3	8	8	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-2	70	Bb4	4	15
3	3	8	8	1.0	1/2	1/2	3/4	1	1	1/4		1/4	1		-1	77	F5	5	15
