mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
1	1	0	0.0	0	0	Tempo	4/4	1	1	0									Adagio sostenuto	71	
1	1	7/2	0.0	7/8	7/8	Dynamic	4/4	1	1	0						p					
1	1	7/2	0.0	7/8	7/8	Tempo	4/4	1	1	0									 = 58	58	
1	1	7/2	0.5	7/8	7/8	Chord	4/4	1	1	1/8			1/8	1	0						
1	1	7/2	0.5	7/8	7/8	Chord	4/4	2	1	1/8			1/8	1	1						
2	2	4	0.5	0	0	Chord	4/4	1	1	1/8			1/8	1	2						
2	2	9/2	0.5	1/8	1/8	Chord	4/4	1	1	1/8			1/8	1	3						
2	2	11/2	0.5	3/8	3/8	Chord	4/4	1	1	1/8			1/8	1	4						
2	2	6	0.5	1/2	1/2	Chord	4/4	1	1	1/8			1/8	1	5						
2	2	13/2	0.5	5/8	5/8	Chord	4/4	1	1	1/8			1/8	1	6						
2	2	15/2	0.375	7/8	7/8	Chord	4/4	1	1	3/32			1/16	3/2	7						
2	2	63/8	0.125	31/32	31/32	Chord	4/4	1	1	1/32			1/32	1	8						
2	2	4	0.5	0	0	Chord	4/4	1	2	1/8			1/8	1	9						
2	2	9/2	0.5	1/8	1/8	Chord	4/4	1	2	1/8			1/8	1	10						
2	2	11/2	0.5	3/8	3/8	Chord	4/4	1	2	1/8			1/8	1	11						
2	2	6	0.5	1/2	1/2	Chord	4/4	1	2	1/8			1/8	1	12						
2	2	13/2	0.5	5/8	5/8	Chord	4/4	1	2	1/8			1/8	1	13						
2	2	4	1.0	0	0	Chord	4/4	2	1	1/4			1/4	1	14						
2	2	5	1.0	1/4	1/4	Chord	4/4	2	1	1/4			1/4	1	15						
2	2	6	1.0	1/2	1/2	Chord	4/4	2	1	1/4			1/4	1	16						
2	2	7	0.0	3/4	3/4	Dynamic	4/4	2	1	0						f					
2	2	7	1.0	3/4	3/4	Chord	4/4	2	1	1/4			1/4	1	17						
3	3	8	0.25	0	0	Chord	4/4	1	1	1/16			1/16	1	18						
3	3	33/4	0.25	1/16	1/16	Chord	4/4	1	1	1/16			1/16	1	19						
